종목명,Sector,Industry Group,Industry,10차표준(세분류),10차표준(세세분류),주요상품
바이온,필수소비재,음식료 및 담배,"음료, 식료품, 담배",음ㆍ식료품 및 담배 도매업,음ㆍ식료품 및 담배 도매업,"배너,타포린,화장품,자동차부품"
신라에스지,필수소비재,음식료 및 담배,"음료, 식료품, 담배",음ㆍ식료품 및 담배 도매업,음ㆍ식료품 및 담배 도매업,수산물도매
큐로홀딩스,필수소비재,음식료 및 담배,"음료, 식료품, 담배",음ㆍ식료품 및 담배 소매업,음ㆍ식료품 및 담배 소매업,"DTIS, Probe Card, H.F PCB"
BGF리테일,필수소비재,음식료 및 담배,"음료, 식료품, 담배",음ㆍ식료품 위주 종합 소매업,체인화 편의점,체인화 편의점
나라셀라,필수소비재,음식료 및 담배,"음료, 식료품, 담배",음료 및 담배 도매업,주류 도매업,와인 도소매
JTC,필수소비재,생활용품,생활용품,종합 소매업,종합 소매업,"식품류, 생활용품류, 화장품류 (사후면세업)"
원풍,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,플라스틱 필름 제조업,플라스틱 필름
삼영,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,플라스틱 필름 제조업,"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조"
진영,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,1차 플라스틱제품 제조업,"가구용 ASA플라스틱 시트, 엣지밴드"
TKG애강,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,"플라스틱 선, 봉, 관 및 호스 제조업","PB/CPVC 파이프, 연결구"
디케이앤디,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,플라스틱 합성피혁 제조업,합성피혁 및 부직포
덕성,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,플라스틱 합성피혁 제조업,"플라스틱레쟈,합성수지,합성피혁 제조,도매"
대원화성,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,플라스틱 합성피혁 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입"
프럼파스트,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,"플라스틱 선, 봉, 관 및 호스 제조업",주택건설용 플라스틱 배관
진양화학,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,플라스틱 합성피혁 제조업,"레쟈,바닥재 제조"
백산,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,플라스틱 합성피혁 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역"
뉴보텍,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,"플라스틱 선, 봉, 관 및 호스 제조업","고강성 PVC DC, HDPE 등"
스톰테크,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,"플라스틱 선, 봉, 관 및 호스 제조업","정수기 피팅, 밸브, 파우셋 등 부품"
스타플렉스,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,플라스틱 필름 제조업,"광고용플렉스(조명용,비조명용)"
PI첨단소재,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,플라스틱 필름 제조업,PI(Polyimide)제품
아셈스,,,"건축자재, 건설, 전기장비, 복합 산업, 기계, 무역, 조선",1차 플라스틱제품 제조업,플라스틱 필름 제조업,핫멜트 접착 필름
코아스,,,,가구 제조업,가구 제조업,"사무용가구,금속가구 도매,제조"
지누스,,,,가구 제조업,가구 제조업,매트리스 및 가구제품
쿠쿠홈시스,,,,개인 및 가정용품 임대업,개인 및 가정용품 임대업,"정수기, 공기청정기 등"
세보엠이씨,,,,건물설비 설치 공사업,배관 및 냉ㆍ난방 공사업,"건설관련설비,ACESS FLOOR,소음기,CHAMMBER,PFP UNIT,BY-PASS UNIT,DUCT,철구조물"
솔본,,,,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업,경영자문 및 지주사업
제일파마홀딩스,,,,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업,"의약품(타리비드,제일파프,노엘,푸라솔) 제조,도매"
동성케미컬,,,,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업,0
성창기업지주,,,,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조"
예스코홀딩스,,,,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업,지주사업
녹십자홀딩스,,,,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업,"알부민,유로키나제,간염백신,유행성출혈열백신 제조"
유수홀딩스,,,,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업,지주사업
아세아,,,,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업,"회사본부,지주회사 및 경영컨설팅 서비스업"
동아타이어,,,,고무 타이어 및 튜브 제조업,고무 타이어 및 튜브 제조업,
한국타이어앤테크놀로지,,,,고무 타이어 및 튜브 제조업,고무 타이어 및 튜브 제조업,타이어 제조
넥센타이어,,,,고무 타이어 및 튜브 제조업,고무 타이어 및 튜브 제조업,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조"
금호타이어,,,,고무 타이어 및 튜브 제조업,고무 타이어 및 튜브 제조업,"타이어,튜브 제조,도매,무역"
넥센,,,,고무제품 제조업,고무제품 제조업,"자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입"
파커스,,,,고무제품 제조업,고무제품 제조업,"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체"
DRB동일,,,,고무제품 제조업,고무제품 제조업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매"
한탑,,,,"곡물가공품, 전분 및 전분제품 제조업","곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료"
팜스코,,,,"곡물가공품, 전분 및 전분제품 제조업","곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매"
사조동아원,,,,"곡물가공품, 전분 및 전분제품 제조업","곡물가공품, 전분 및 전분제품 제조업","제분, 배합사료 제조"
대한제분,,,,"곡물가공품, 전분 및 전분제품 제조업","곡물가공품, 전분 및 전분제품 제조업","소맥분,토코밀,프리믹스,밀가루조제품,제분부산물 제조/파스타 수입,판매"
태림포장,,,,골판지 및 골판지 가공제품 제조업,골판지 및 골판지 가공제품 제조업,"골판지,골판지상자,수출용박스 제조,도매/인쇄"
대영포장,,,,골판지 및 골판지 가공제품 제조업,골판지 및 골판지 가공제품 제조업,"골판지원단,골판지상자 제조"
한국수출포장,,,,골판지 및 골판지 가공제품 제조업,골판지 및 골판지 가공제품 제조업,"골판지상자,골판지원지 제조,판매"
남화산업,,,부동산,골프장 및 스키장 운영업,골프장 운영업,골프장 서비스
우양,,,,"과실, 채소 가공 및 저장 처리업","과실, 채소 가공 및 저장 처리업","HMR, 음료 베이스, 퓨레 등"
우듬지팜,,,,"과실, 채소 가공 및 저장 처리업","과실, 채소 가공 및 저장 처리업","스테비아 토마토, 대추방울 토마토, 완숙 토마토 등"
푸드웰,,,,"과실, 채소 가공 및 저장 처리업","과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등"
에코마케팅,,,통신서비스,광고 대행업,광고 대행업,"온라인, 모바일 광고 종합대행업"
HS애드,,,통신서비스,광고 대행업,광고 대행업,광고
나스미디어,,,통신서비스,광고 대행업,광고 대행업,광고매체 판매
플레이디,,,통신서비스,광고 대행업,광고 대행업,온라인 광고 대행
드림인사이트,,,통신서비스,광고 대행업,광고 대행업,광고대행
레뷰코퍼레이션,,,통신서비스,광고 대행업,광고 대행업,"REVU 서비스(컨텐츠마케팅, 로컬, 에이전시)"
이노션,,,통신서비스,광고 대행업,광고 대행업,광고대행 및 광고물의 제작 등
오리콤,,,통신서비스,광고 대행업,광고 대행업,광고대행
엔비티,,,통신서비스,광고 대행업,광고 대행업,모바일 포인트 광고 플랫폼
이엠넷,,,통신서비스,광고 대행업,광고 대행업,온라인 검색광고 대행
제일기획,,,통신서비스,광고 대행업,광고 대행업,"광고 대행/광고물,영화 제작,인쇄,출판"
비케이홀딩스,,,통신서비스,광고업,광고업,광고
와이즈버즈,,,통신서비스,광고업,광고업,광고대행
모비데이즈,,,통신서비스,광고업,광고업,기업인수합병
SM C&C,,,통신서비스,광고업,광고업,"영상콘텐츠 제작 및 매니지먼트, 광고, 여행"
코웨이,,,,그 외 기타 개인 서비스업,그 외 기타 개인 서비스업,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)"
컴퍼니케이,,,,그 외 기타 금융업,그 외 기타 분류 안된 금융업,중소 벤처기업 투자
메리츠금융지주,,,,그 외 기타 금융업,지주회사,투자사업
JB금융지주,,,,그 외 기타 금융업,지주회사,금융지주 회사
신한지주,,,,그 외 기타 금융업,지주회사,금융지주회사
미래에셋벤처투자,,,,그 외 기타 금융업,그 외 기타 분류 안된 금융업,중소기업 창업투자 관련 고유계정/투자조합 관련 수익
BNK금융지주,,,,그 외 기타 금융업,지주회사,금융지주회사
KB금융,,,,그 외 기타 금융업,지주회사,-
우리금융지주,,,,그 외 기타 금융업,지주회사,금융지주
SV인베스트먼트,,,,그 외 기타 금융업,그 외 기타 분류 안된 금융업,중소/벤처기업 투자 및 육성
하나금융지주,,,,그 외 기타 금융업,지주회사,기타 금융
DGB금융지주,,,,그 외 기타 금융업,지주회사,지주회사
LB인베스트먼트,,,,그 외 기타 금융업,기금 운영업,중소기업 창업투자
한국금융지주,,,,그 외 기타 금융업,지주회사,금융지주회사
휴엠앤씨,,,,그 외 기타 분류 안된 제품 제조업,그 외 기타 달리 분류되지 않은 제품 제조업,"유리용기, 화장용 스펀지, 퍼프"
한국기업평가,,,,그 외 기타 사업지원 서비스업,신용 조사 및 추심 대행업,"신용평가, 컨설팅, 위험관리솔루션"
나이스디앤비,,,,그 외 기타 사업지원 서비스업,신용 조사 및 추심 대행업,기업신용조사 보고서
고려신용정보,,,,그 외 기타 사업지원 서비스업,신용 조사 및 추심 대행업,"채권추심, 신용조사"
소마젠,,,,"그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 분류 안된 전문, 과학 및 기술 서비스업","유전체 분석 서비스 (NGS, CES 등)"
에스엘에스바이오,,,,"그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","의약품 품질관리, 신약개발지원, 체외진단기기"
우진엔텍,,,,"그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",발전소 계측제어설비 정비 서비스
마크로젠,,,,"그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 분류 안된 전문, 과학 및 기술 서비스업","DNA Sequencing, Microarray, Genetically Engineered Mouse"
