Symbol,Company,지배주주지분(천원),매출액(직전4분기)(천원),지배주주순이익(직전4분기)(천원),총자본(천원),매출액(직전4분기)(천원),당기순이익(직전4분기)(천원)
A002410,범양건영,"62,976,990","130,874,583","-8,050,798","62,816,309","115,214,832","-11,094,988"
A093380,풍강,"71,098,266","96,981,007","3,030,106","70,963,703","96,453,613","2,943,759"
A900300,오가닉티코스메틱,"257,581,807","172,594,037","-52,330,455",,,
A104040,대성파인텍,,,,"49,648,370","30,699,086","-1,683,023"
A177350,베셀,"22,238,433","27,195,197","-24,441,915","22,148,789","11,809,588","-23,390,756"
A439250,삼성스팩7호,,,,"33,763,825",0,"898,381"
A115480,씨유메디칼,"55,108,002","41,251,842","-9,051,651","49,978,811","37,072,748","-9,282,139"
A000950,전방,"190,139,791","90,352,528","-10,427,292","190,606,081","90,352,528","-10,020,499"
A012620,원일특강,"156,020,677","374,027,158","7,424,182","138,591,984","344,775,339","6,002,654"
A006920,모헨즈,"33,608,387","108,480,774","7,119,209","20,586,655","45,649,428","4,019,137"
A016920,카스,"65,838,968","155,447,079","1,491,147","62,992,740","135,797,972","1,206,835"
A071850,캐스텍코리아,"72,351,839","162,686,685","-19,285,647","71,279,754","81,362,047","-19,629,474"
A012340,뉴인텍,"31,164,662","77,419,502","-12,293,130","31,076,077","70,699,804","-12,293,130"
A121850,코이즈,"14,663,399","18,136,610","-3,584,466","14,987,748","17,247,808","-3,693,807"
A196490,디에이테크놀로지,"41,461,157","72,568,063","-64,579,368","39,995,308","70,563,525","-65,124,066"
A039310,세중,"102,958,630","43,957,285","12,427,587","90,718,073","43,958,485","2,664,976"
A011090,에넥스,"39,886,903","236,062,090","-14,576,474","39,460,688","233,873,346","-14,123,809"
A296640,이노룰스,"30,247,905","16,516,070","895,213","29,950,349","15,464,595","767,716"
A184230,SGA솔루션즈,"48,894,419","53,709,211","-2,445,823","48,149,913","14,665,028","884,323"
A318160,셀바이오휴먼텍,"44,919,317","27,968,326","-1,709,143","48,485,228","27,918,838","1,336,142"
A317240,TS트릴리온,"26,397,040","36,634,593","-686,436","25,558,663","36,323,910","-673,111"
A059100,아이컴포넌트,,,,"35,928,842","29,839,197","-1,205,170"
A086060,진바이오텍,"49,112,131","80,266,312","2,604,591","36,578,526","42,523,023","1,500,337"
A089230,THE E&M,"27,256,189","30,038,239","-35,131,820","29,153,422","17,018,119","-38,375,842"
A009140,경인전자,"71,914,346","20,690,094","5,184,197","61,523,851","11,436,453","2,372,327"
A001140,국보,"31,593,026","46,370,946","-28,709,672","27,986,460","46,324,080","-33,272,105"
A115530,씨엔플러스,"10,725,920","34,289,770","-433,181","11,616,823","31,555,401","17,298"
A005320,국동,"108,576,904","215,872,932","-14,909,790","93,401,747","133,902,951","1,742,160"
A002420,세기상사,,,,"26,403,926","32,362,002","-1,803,324"
A333050,모코엠시스,,,,"21,187,513","25,490,191","869,761"
A002690,동일제강,,,,"155,783,105","173,479,113","-3,510,473"
A026040,제이에스티나,,,,"41,696,992","75,042,826","282,635"
A071950,코아스,"10,658,062","74,730,217","-6,690,007","10,470,916","73,641,673","-6,340,344"
A001070,대한방직,"130,920,233","141,241,909","-1,752,062","127,722,642","130,201,402","-1,919,334"
A299910,애닉,"3,006,995","542,213","-1,734,703","3,175,728","536,512","-137,025"
A365900,브이씨,"36,134,365","38,119,515","-11,913,232","38,488,165","38,402,331","-7,616,663"
A045300,성우테크론,"68,690,294","36,905,543","-1,762,296","64,201,656","36,292,126","-79,111"
A110020,전진바이오팜,,,,"9,037,390","17,686,369","-5,549,642"
A014100,메디앙스,"88,420,963","64,823,381","10,078,059","85,035,459","62,240,145","9,532,104"
A092600,앤씨앤,"28,758,527","66,228,722","-18,274,604","48,966,734","47,477,478","-4,320,359"
A094860,네오리진,"34,994,657","25,309,574","-7,996,883","37,977,287","19,159,362","-7,742,714"
A044480,빌리언스,"15,405,143","106,383,389","-12,788,027","14,430,993","18,069,775","-10,922,290"
A208710,바이오로그디바이스,"60,314,907","142,806,888","-11,003,937","51,105,704","139,151,300","-5,216,153"
A008470,부스타,"74,749,085","97,250,120","-10,675","74,883,699","97,161,720","211,305"
A001420,태원물산,,,,"44,489,185","10,305,719","16,481,652"
A138360,협진,,,,"36,754,939","8,743,250","-2,248,378"
A073190,듀오백,,,,"16,437,295","23,497,106","-3,147,091"
A043710,서울리거,"27,871,334","20,443,424","-17,378,357","23,896,249","6,069,650","-7,430,807"
A187790,나노,"9,204,622","89,191,106","-1,667,292","11,192,810","65,526,185","1,726,756"
A043100,솔고바이오,"19,566,753","27,721,345","-18,326,322","16,718,940","16,398,075","-16,754,155"
A018620,우진비앤지,"33,713,321","60,623,899","-687,552","25,723,280","24,681,263","-490,100"
A347700,라이프시맨틱스,"6,432,831","5,199,086","-11,562,126","7,429,692","1,572,642","-10,565,265"
A137940,넥스트아이,"84,162,576","22,228,631","-17,458,926","81,509,867","9,100,931","-13,045,531"
A148250,알엔투테크놀로지,"38,043,634","14,537,776","-4,168,362","39,768,326","14,481,646","-3,176,363"
A103230,에스앤더블류,,,,"46,486,762","43,353,676","3,445,663"
A008600,윌비스,"107,990,496","208,335,643","-13,724,552","142,632,059","131,016,254","-26,988,020"
A083640,인콘,,,,"83,846,622","61,717,822","-31,121,590"
A133820,화인베스틸,"56,349,010",,,"60,546,861","117,462,253","-15,931,618"
A380540,옵티코어,"17,401,408","25,103,821","-6,107,188","17,526,677","25,069,895","-6,101,941"
A014910,성문전자,"37,120,738","45,047,302","-1,843,076","32,054,602","21,668,721","-2,691,239"
A372800,아이티아이즈,"16,603,859","76,121,206","-3,712,937","16,314,968","64,331,071","-3,660,880"
A000300,대유플러스,"-123,596,224","35,491,953","-163,725,848","-124,622,081","32,076,008","-166,370,297"
A123010,아이윈플러스,"42,618,019","34,358,493","-10,752,393","48,482,831","7,070,397","-8,201,508"
A030720,동원수산,"45,203,473","153,477,279","-13,778,775","47,758,061","101,887,774","-12,452,899"
A062970,피피아이,,,,"5,454,690","13,030,937","-4,609,928"
A113810,디젠스,"19,502,979","85,828,359","4,191,638","20,122,817","79,519,639","2,360,961"
A038530,케이바이오,"63,236,770",,,"63,064,533","27,108,976","-11,415,419"
A258790,소프트캠프,"10,078,702","18,227,599","-5,824,726","10,042,850","17,939,545","-5,802,649"
A017000,신원종합개발,,,,"106,298,423","296,605,563","8,468,766"
A215480,토박스코리아,"33,631,094","47,174,010","1,923,953","32,922,841","29,936,237","2,918,684"
A033050,제이엠아이,"52,091,723","76,651,721","2,185,129","51,007,875","36,132,176","2,569,145"
A068940,셀피글로벌,"20,063,664","33,942,535","-3,461,050","20,063,664","30,872,033","-3,455,024"
A313760,캐리,,,,"10,694,239","18,039,250","-16,663,820"
A007120,미래아이앤지,,,,"58,537,690","10,750,437","-17,338,840"
A015020,이스타코,,,,"41,272,239","8,768,093","-3,537,716"
A035460,기산텔레콤,"38,281,405","70,209,591","298,047","30,844,598","23,007,993","1,061,172"
A101400,엔시트론,"37,696,844","34,269,555","1,607,978","38,083,464","28,994,825","1,676,866"
A357880,비트나인,"13,416,402","29,064,689","-18,395,149","8,359,167","25,653,162","-15,135,275"
A032080,아즈텍WB,,,,"108,582,964","37,735,193","-1,928,408"
A001000,신라섬유,,,,"14,845,762","3,712,517","-696,629"
A035200,프럼파스트,"37,782,436","28,987,811","1,666,520","36,620,122","27,328,977","1,635,063"
A208350,지란지교시큐리티,"51,682,869","35,052,396","12,947,632","49,869,191","23,312,427","9,336,796"
A091340,S&K폴리텍,"84,455,573","268,993,373","-1,964,370","47,427,733","14,178,947","-3,766,123"
A900120,씨엑스아이,"430,980,829","69,367,377","12,057,911",,,
A352940,인바이오,,,,"43,455,576","29,418,955","-8,700,743"
A451700,엔에이치스팩29호,,,,"27,907,366",0,"636,476"
A900260,로스웰,"227,349,169","442,297,983","22,112,797",,,
A072520,제넨바이오,"71,959,426","2,692,258","-16,649,687","68,166,512","2,692,258","-17,080,381"
A049470,SGA,,,,"34,315,103","41,329,095","-9,610,649"
A131180,딜리,"58,511,957","28,221,090","1,128,993","58,860,928","28,167,985","987,199"
A010400,우진아이엔에스,"94,237,109","101,808,285","789,681","94,237,109","101,808,285","789,682"
A291810,핀텔,,,,"20,481,689","13,931,030","-1,164,036"
A053950,경남제약,"77,742,960","71,563,945","-22,121,208","83,359,169","59,562,870","-18,642,764"
A080470,성창오토텍,"48,171,924","170,448,096","4,197,448","48,407,241","85,863,307","3,468,193"
A032280,삼일,,,,"62,629,450","101,136,030","963,571"
A084670,동양고속,"67,993,638","121,345,987","-4,944,751","68,045,183","121,154,395","-4,893,613"
A060900,DGP,"51,904,280","19,348,254","-8,859,209","52,054,912","18,413,269","-8,160,391"
A084870,TBH글로벌,"61,576,719","190,110,861","4,682,846","61,972,249","190,112,272","5,032,263"
A025870,신라에스지,"17,163,518","95,018,633","-150,684","17,264,352","94,421,373","-137,807"
A025890,한국주강,,,,"33,160,831","53,034,083","2,345,729"
A331920,셀레믹스,"15,511,374",,,"15,540,534","6,527,143","-2,986,180"
A154040,다산솔루에타,"58,711,601","164,785,455","27,063,976","30,625,062","33,222,627","-1,351,126"
A063760,이엘피,"63,289,140","21,180,764","264,938","66,081,902","14,913,426","1,193,566"
A067730,로지시스,,,,"16,974,876","38,239,254","815,136"
A179530,애드바이오텍,"8,996,059","10,359,549","-6,573,220","9,585,965","8,111,847","-6,751,236"
A424760,벨로크,,,,"24,378,346","26,554,837","-5,039,377"
A050120,ES큐브,"81,117,150","51,490,386","-18,154,633","85,556,325","33,759,918","12,011,755"
A030350,드래곤플라이,"25,492,756","25,563,054","-29,134,609","27,119,927","22,046,866","-31,184,136"
A025620,제이준코스메틱,"39,531,738","21,339,972","-5,776,861","37,478,243","17,429,262","-9,351,688"
A054940,엑사이엔씨,"61,618,929","177,690,020","-264,325","32,629,687","95,003,890","2,843,543"
A001210,금호전기,"20,370,264","53,075,314","-16,383,653","5,739,401","43,390,254","-14,800,874"
A310870,디와이씨,"51,009,973","118,249,896","3,506,702","52,325,676","118,249,896","4,512,629"
A154030,아시아종묘,"20,438,291","25,452,086","-2,734,689","19,182,573","24,360,775","-2,921,506"
A016670,디모아,"50,869,592","30,319,638","-705,246","53,717,064","24,172,652","354,245"
A002680,한탑,"50,029,238","91,078,247","-8,643,853","46,577,932","80,375,534","-8,600,333"
A900070,글로벌에스엠,"104,421,978","114,164,893","1,607,511",,,
A043090,더테크놀로지,"42,640,659","17,408,365","-24,979,062","42,558,053","4,349,493","-25,321,129"
A377460,위니아에이드,"66,399,259","222,816,555","-135,821,107","57,388,145","219,726,327","-143,905,947"
A115570,스타플렉스,"62,853,487","74,108,616","-15,398,973","35,226,851","51,184,308","-7,348,998"
A019490,하이트론,,,,"4,155,347","5,874,146","-8,531,962"
A035290,골드앤에스,,,,"12,106,026","10,366,127","-1,484,355"
A344860,이노진,,,,"15,902,816","10,035,504","1,448,617"
A225590,패션플랫폼,"74,022,049","104,144,570","5,496,876","61,106,221","76,045,589","6,120,656"
A050760,에스폴리텍,"61,418,537","73,841,968","-4,222,223","61,803,815","73,719,175","-4,312,106"
A019570,플루토스,"31,446,770","5,324,072","-7,402,315","31,446,770","5,100,565","-7,402,473"
A079650,서산,"70,646,714","40,879,702","1,563,202","41,943,748","19,653,866","1,756,979"
A043590,웰킵스하이텍,"40,469,716","26,565,554","5,802,033","40,332,783","20,398,571","4,887,578"
A085810,알티캐스트,"19,702,017","6,011,554","-26,498,909","24,344,176","5,508,995","-27,720,440"
A232830,시큐센,,,,"11,968,026","15,746,598","-1,414,106"
A191410,육일씨엔에쓰,"27,250,424","28,576,096","1,808,002","24,126,152","4,815,164","-1,120,565"
A002070,비비안,"86,530,096","219,790,065","-6,946,923","82,350,548","199,451,584","-6,766,295"
A215790,이노인스트루먼트,"74,021,801","42,935,098","-25,731,620","75,372,236","21,280,251","-24,969,794"
A224060,더코디,"46,209,093","21,982,551","-8,246,899","52,784,650","7,917,656","-9,790,597"
A043200,파루,"28,728,916","46,971,295","374,975","29,776,868","45,896,234","-1,631,097"
A044780,에이치케이,"60,679,162","67,915,144","1,485,349","59,059,230","53,655,863","1,586,799"
A054410,케이피티유,,,,"50,211,604","33,516,806","3,111,280"
A065570,삼영이엔씨,,,,"31,421,815","31,619,927","-15,802,427"
A020400,대동금속,,,,"51,437,179","125,454,503","-796,526"
A088790,진도,,,,"107,490,227","54,702,230","3,098,882"
A054220,비츠로시스,"16,151,504","24,070,006","-6,343,482","16,108,335","11,538,985","-5,294,218"
A048830,엔피케이,"44,306,152","62,648,843","1,322,426","47,103,454","56,214,870","2,225,054"
A060480,국일신동,,,,"45,417,107","24,126,199","-1,344,074"
A317530,캐리소프트,"4,696,291","6,768,304","-5,861,145","5,114,907","4,397,944","-5,259,677"
A139050,BF랩스,"39,677,621","28,560,282","-34,084,427","43,117,023","20,516,014","-33,604,552"
A098660,에스티오,"27,881,579","72,687,247","1,308,612","27,925,875","72,701,004","1,083,871"
A308100,까스텔바작,"56,590,310","50,549,215","-4,853,927","65,041,076","42,215,324","-2,743,051"
A134060,이퓨쳐,,,,"22,182,696","10,620,421","1,698,756"
A008290,원풍물산,,,,"11,459,698","28,788,110","-2,675,580"
A005110,한창,"8,720,979","67,179,722","-22,470,425","-1,492,427","14,243,570","-22,719,688"
A027040,서울전자통신,"27,981,246","33,277,585","-13,365,724","24,203,202","10,470,630","-14,891,916"
A053060,세동,"40,515,650","171,172,298","9,077,699","24,092,452","158,948,734","6,656,290"
A130740,티피씨글로벌,"60,884,219","80,355,236","-1,738,841","59,939,888","48,421,296","1,534,977"
A017250,인터엠,"38,982,761","54,152,643","9,811,509","38,490,295","54,152,643","10,200,011"
A258830,세종메디칼,"-37,529,208",,,"-39,987,513","17,735,501","-74,085,777"
A044380,주연테크,"37,186,365","45,204,586","-4,428,353","36,949,481","45,204,586","-4,422,571"
A039740,한국정보공학,"45,583,026","119,703,752","2,970,785","46,232,908","105,856,209","2,275,053"
A023790,동일철강,,,,"17,832,235","18,984,954","-16,499,349"
A214310,에스엘에너지,"29,177,318","48,961,760","-38,363,097","29,227,739","48,961,760","-40,365,583"
A079190,케스피온,"22,196,074","48,159,043","-268,032","37,423,670","5,583,225","-2,687,672"
A123750,알톤,"25,211,140","38,746,907","-2,490,274","25,200,953","34,655,264","-3,494,140"
A067770,세진티에스,"44,537,313","11,535,023","607,105","43,184,772","7,647,663","-236,706"
A121890,에스디시스템,,,,"11,961,079","21,969,226","2,499,105"
A031860,에스유홀딩스,"56,992,104","11,670,493","-32,414,153","66,240,708","11,469,583","-21,570,680"
A071460,위니아,"-295,999,623","259,805,558","-247,838,924","-292,991,089","176,475,955","-303,899,656"
A065770,CS,"17,767,991","45,242,493","500,115","17,777,900","45,242,493","340,372"
A217620,디딤이앤에프,,,,"62,345","49,362,215","-17,001,007"
A091970,나노캠텍,"31,064,696","45,134,297","-6,981,543","29,537,033","15,963,183","-5,406,928"
A335870,윙스풋,,,,"29,159,684","51,620,923","3,238,188"
A010420,한솔PNS,"42,374,994","304,609,366","-3,742,821","42,648,446","282,477,475","-5,226,308"
A066430,와이오엠,,,,"42,834,563","33,884,008","2,788,326"
A069140,누리플랜,"40,044,458","128,923,312","-21,095,507","40,746,354","22,301,006","-17,707,306"
A123330,제닉,"10,918,466","28,133,456","-4,229,018","10,918,466","28,133,456","-4,229,018"
A079950,인베니아,"35,244,951","23,451,875","-13,291,722","34,834,285","23,100,575","-13,347,733"
A230980,비유테크놀러지,"14,423,383","13,649,500","-19,834,539","14,704,878","6,467,299","-21,040,259"
A196700,웹스,"34,633,286","36,516,223","2,200,632","34,633,286","29,046,646","2,117,499"
A069330,유아이디,"18,804,269","58,176,444","-663,021","19,214,018","33,316,044","265,399"
A250930,예선테크,"20,953,962","45,161,842","-9,796,626","23,780,980","23,315,593","-5,465,343"
A225430,케이엠제약,,,,"34,962,404","17,095,163","-1,816,813"
A019660,글로본,,,,"10,402,311","21,767,990","-2,380,124"
A275630,에스에스알,,,,"27,022,678","11,767,910","1,681,954"
A101680,한국정밀기계,,,,"40,071,603","46,918,669","-7,194,637"
A215380,우정바이오,,,,"21,852,832","40,667,027","-2,821,511"
A227100,퀀텀온,"20,076,431","164,768,062","-36,035,062","19,489,826","1,841,923","-35,648,469"
A001770,SHD,,,,"49,977,295","106,898,578","-1,397,586"
A436610,한국제11호스팩,,,,"11,484,957",0,"371,679"
A449020,유안타제13호스팩,,,,"18,809,231",0,"504,485"
A043360,디지아이,,,,"42,732,064","20,251,967","-1,948,345"
A900280,골든센츄리,,,,,,
A084440,유비온,"8,911,944","31,728,304","-291,922","9,020,080","31,717,464","-244,542"
A106240,파인테크닉스,"91,013,456","61,393,113","-4,771,817","60,770,506","61,392,997","-812,604"
A060260,뉴보텍,"13,755,873","47,298,587","-4,321,585","13,917,650","47,285,607","-5,997,646"
A204630,스튜디오산타클로스,"63,430,448","5,981,325","-26,731,332","51,788,942","5,981,325","-38,455,152"
A430230,하나금융24호스팩,,,,"15,511,057",0,"329,978"
A079970,투비소프트,"32,706,467","37,847,784","-16,237,036","31,107,196","27,160,824","-12,559,626"
A070590,한솔인티큐브,"15,337,421","41,349,842","-4,679,485","15,798,587","37,649,614","-4,932,161"
A096870,엘디티,,,,,,
A439410,엔에이치스팩26호,,,,"17,051,385",0,"478,303"
