symbol,company,outstandingshares,treasuryshares,shares,지배주주지분,sales_ltm_c,지배주주순이익,equity,sales_ltm_s,ni,eps,bps,sps
A225570,넥슨게임즈,65803770,1890907,63912863,267580186,193743330,-862435,266838534,192029790,-853385,-13.35232002,4175.036471,3004.556219
A018290,브이티,35798007,305480,35492527,128346674,349415331,42329623,152145537,209699037,36442493,1026.76524,4286.692154,5908.258857
A298380,에이비엘바이오,48047789,0,48047789,63807832,33102947,-38952386,64365388,31748824,-39101531,-813.8050015,1339.61186,660.775962
A328130,루닛,28830630,0,28830630,225238015,19249471,-46023642,228276735,19249471,-45196885,-1567.669003,7917.854553,667.6743103
A003690,코리안리,165367526,18100000,147267526,3167161632,5229304246,227841821,3217641395,5125327945,224648619,1525.445732,21848.95396,34802.83864
A067630,HLB생명과학,107661239,69920,107591319,432134156,90718614,125454791,391292099,19838711,80189937,745.3197688,3636.837085,184.3895138
A232140,와이씨,82045350,1821056,80224294,320664982,221293540,10026037,278754158,181669019,10280050,128.1413583,3474.685087,2264.513777
A004490,세방전지,14000000,859547,13140453,1340316816,1773521600,143096028,1320394082,1417961676,118881333,9046.973723,100483.1479,107908.1274
A336260,두산퓨얼셀,65493726,11047,65482679,511028724,0,0,512818084,242684269,-10223996,-156.1328302,7831.35467,3706.08339
A121600,나노신소재,12196078,231506,11964572,239064542,87869685,13439174,238013847,79891816,14618376,1221.805176,19893.21866,6677.365141
A375500,DL이앤씨,38693623,29061,38664562,4736074943,8031532325,123934409,4000915846,5076495109,76730897,1984.52777,103477.5939,131295.8132
A214370,케어젠,53715000,4580765,49134235,217021574,74987156,35304864,217021574,74987156,35304864,718.5389983,4416.91163,1526.169198
A014820,동원시스템즈,28991282,0,28991282,773775071,1258343793,66787104,730116317,1145650851,54133177,1867.222602,25183.99555,39517.08141
A036830,솔브레인홀딩스,20964056,302463,20661593,1270857207,636458054,91861607,1004884812,36574917,-740713,-35.84975273,48635.39864,1770.18863
A137400,피엔티,22741198,495750,22245448,493391476,645764081,86861541,473783039,607883098,77954163,3504.274807,21297.97696,27326.17918
A310210,보로노이,17780225,403401,17376824,78380007,0,-35040209,79053170,0,-34101984,-1962.498095,4549.345151,0
A086900,메디톡스,7298497,567172,6731325,489731144,233034703,2725584,487255023,220332511,13868173,2060.244157,72386.19781,32732.41316
A103590,일진전기,47685390,8121,47677269,469259202,1287337726,36136452,464872489,1273777023,36378791,763.0217033,9750.400951,26716.65239
A108320,LX세미콘,16264300,0,16264300,987308140,1838301399,105582830,975240995,1838301399,99630919,6125.742823,59962.06385,113026.7764
A005300,롯데칠성,9278884,0,9278884,1451928797,3481776245,153592485,1426276745,2772717430,95705922,10314.37854,153712.1,298820.1415
A003090,대웅,58141980,17251270,40890710,986250000,1821843715,135339583,512154329,69154828,22003270,538.0994852,12524.95564,1691.211231
A004000,롯데정밀화학,25800000,330000,25470000,2415961346,1643087845,80118764,2182708121,1642465251,130579586,5126.799607,85697.21716,64486.2682
A082640,동양생명,161358585,5413322,155945263,2531588349,1123180203,203745772,2585231081,1123180203,227735319,1460.354195,16577.8109,7202.400261
A006040,동원산업,36021895,0,36021895,2754922772,8926213793,231603040,2190499373,1138015850,108783118,3019.916581,60810.22037,31592.3371
A336370,솔루스첨단소재,70217344,5046,70212298,742304843,437954701,200140420,666036116,115471614,243732433,3471.363849,9486.032148,1644.606676
A082740,한화엔진,83447142,21607,83425535,0,0,0,328815752,948402662,8782848,105.2776947,3941.428149,11368.25388
A001120,LX인터내셔널,38760000,2792098,35967902,2344008266,14590527019,71984730,2391938485,3318511110,75019053,2085.722236,66502.02964,92263.127
A004800,효성,20466334,0,20466334,2436761450,3473124289,9945940,2468702729,546764654,13047196,637.4955085,120622.6151,26715.31961
A253450,스튜디오드래곤,30058498,0,30058498,715819865,734068437,31885831,707869569,693654708,50774091,1689.17592,23549.73189,23076.82533
A051980,중앙첨단소재,89552929,226253,89326676,51120348,25374016,-51134468,51419332,25368016,-51597348,-577.6252997,575.6324348,283.9914921
A003620,KG모빌리티,195253045,0,195253045,1169541271,3653137745,46281755,1174255590,3677147044,57386165,293.9066328,6014.019346,18832.72573
A457190,이수스페셜티케미컬,30208280,269815,29938465,0,0,0,94770133,169708667,-6442234,-215.1825085,3165.497396,5668.582775
A001720,신영증권,16440000,3388637,13051363,0,0,0,0,0,0,0,0,0
A095340,ISC,21197058,732866,20464192,485017780,128916047,17950233,492035830,120827587,20194513,986.8219082,24043.74578,5904.341935
A067310,하나마이크론,52169475,0,52169475,294338034,999041735,-35950168,355693283,627950312,-58426432,-1119.935211,6818.03455,12036.73819
A000210,DL,20955884,25157,20930727,3924657559,5134556683,-82137950,3088542621,40275445,12845764,613.7275595,147560.2171,1924.225804
A352480,씨앤씨인터내셔널,10013941,16837,9997104,184104873,246300161,36152276,181717729,231910883,34817992,3482.807821,18177.03697,23197.80638
A195940,HK이노엔,28329891,0,28329891,0,0,0,1206653568,856631340,54741388,1932.283749,42592.94778,30237.721
A089860,롯데렌탈,36634063,0,36634063,1341250001,2687917571,95509151,1141787194,2440320882,87203509,2380.394143,31167.36448,66613.43794
A140860,파크시스템스,6980559,45587,6934972,143430753,142982544,24657225,143913167,115036361,26366065,3801.899272,20751.80217,16587.86236
A002710,TCC스틸,26213697,0,26213697,230264112,613818374,10157361,194816876,463225080,4445217,169.5761189,7431.873345,17671.10835
A137310,에스디바이오센서,124477353,2129887,122347466,2881251222,649665308,-256179485,2802349761,254750032,-133719481,-1092.948513,22904.84513,2082.184783
A034230,파라다이스,91771623,5411298,86360325,1425195671,1067450781,81507171,1089018810,461814811,40426055,468.1091114,12610.17498,5347.534426
A009970,영원무역홀딩스,13635592,2030694,11604898,2407216920,4235869648,347127904,673087922,106418723,86818415,7481.187254,58000.33072,9170.155826
A069960,현대백화점,23402441,1547255,21855186,4514930360,4061451899,-68035785,4132293957,1762915730,-44083921,-2017.092007,189076.1285,80663.49698
A267270,HD현대건설기계,18847096,1033282,17813814,1604901792,3785804696,113494423,1375825293,2451150224,87615973,4918.428642,77233.61729,137598.2832
A281740,레이크머티리얼즈,65730548,38,65730510,114022141,118389020,20281001,113984411,118286346,20279572,308.5260102,1734.117246,1799.565316
A353200,대덕전자,49416925,0,49416925,855493685,906764060,16128410,855073916,906764060,15285381,309.3146933,17303.26029,18349.26111
A145720,덴티움,11068830,2444939,8623891,481322005,407113252,94921377,404954235,333898061,77362246,8970.689217,46957.2534,38717.79699
A140410,메지온,29792127,0,29792127,57747355,26090154,-10157673,57296538,26090154,-12744484,-427.7802656,1923.210719,875.7398893
A096530,씨젠,52225994,5970108,46255886,1022329897,367271685,-3461431,923546366,264328180,-4934809,-106.6849957,19966.0291,5714.47664
A084370,유진테크,22916042,682852,22233190,346807447,267396580,20141187,417644180,197962506,21492038,966.6646127,18784.7169,8903.918241
A166090,하나머티리얼즈,19777674,232272,19545402,399868650,222854493,25893705,399868650,221852805,25893705,1324.797771,20458.45105,11350.63914
A120110,코오롱인더,27519091,6960,27512131,2860847274,5063406371,35475688,2445597294,3561174133,17499761,636.0743557,88891.59818,129440.1416
A001740,SK네트웍스,221277902,18837617,202440285,2122883000,9221009000,3666000,1883439000,6168872000,33978000,167.8420874,9303.676884,30472.55145
A222800,심텍,31854143,8266,31845877,453459424,1131821812,-107898130,431300362,880981587,-100293893,-3149.352521,13543.36582,27663.91351
A192080,더블유게임즈,21495906,1665011,19830895,927871877,597517096,156853354,689741125,182689583,62349141,3144.0407,34781.13948,9212.372059
A248070,솔루엠,50005551,1168407,48837144,423818016,1756340895,86693447,264463828,851576864,12367326,253.2360615,5415.218957,17437.07339
A002840,미원상사,4750000,61756,4688244,375979258,417898641,56356249,372517578,408931061,70630269,15065.39954,79457.8051,87224.78203
A229640,LS에코에너지,30624879,297303,30327576,149466040,734531633,10949886,271616295,5124911,-4144124,-136.6454081,8956.083236,168.9851836
A287410,제이시스메디칼,76637849,1727874,74909975,101822260,157880810,25045195,96625239,149736411,21778947,290.7349388,1289.884812,1998.884808
A300720,한일시멘트,69261540,0,69261540,1578915892,1824031073,201472004,1470222198,1269348943,197799482,2855.834306,21227.10812,18326.89459
A006110,삼아알미늄,14711916,0,14711916,253027495,260149460,2207571,253082790,241108232,2262866,153.8117809,17202.57171,16388.63572
A001800,오리온홀딩스,62645422,2488769,60156653,2218716031,3088508099,106494754,1813847240,38504376,19823075,329.524234,30152.06381,640.0684559
A079160,CJ CGV,165579398,0,165579398,529629678,1546601464,-97769644,749203373,777027317,-127366961,-769.2198579,4524.737872,4692.777763
A319660,피에스케이,28966714,0,28966714,408846829,345923490,62128306,370090422,300280136,45602371,1574.302525,12776.40336,10366.38591
A025320,시노펙스,83817936,345274,83472662,143700891,255241735,17238134,143775861,121516239,17978060,215.3766223,1722.430525,1455.760917
A005420,코스모화학,38408228,43869,38364359,288086987,724524905,-27997380,245857109,154352111,-34875858,-909.0692223,6408.476915,4023.320473
A056190,에스에프에이,35908760,3496689,32412071,1060228906,2077351813,62542068,1003438147,1109289645,34667624,1069.589907,30958.77912,34224.58395
A085620,미래에셋생명,177016189,46536189,130480000,2629599809,1513146227,58252121,2627669412,1513146227,63699582,488.1942213,20138.48415,11596.76753
A178920,PI첨단소재,29366322,0,29366322,0,0,0,316404676,226808561,7721190,262.9266954,10774.406,7723.424166
A393890,더블유씨피,33696518,0,33696518,1011498278,352326775,35000216,995120717,352326775,40290892,1195.698974,29531.85599,10455.88078
A317330,덕산테코피아,19959726,0,19959726,203373750,100281826,-11744174,221878409,100060751,1882200,94.29989169,11116.30535,5013.132495
A213420,덕산네오룩스,24831179,268264,24562915,361882497,187731652,40543386,361889254,187731652,40317698,1641.405265,14733.15582,7642.889779
A085660,차바이오텍,56314443,0,56314443,276316800,949921988,-27915687,253101335,50148412,-14723094,-261.4443687,4494.43023,890.507112
A078130,국일제지,1127405871,0,1127405871,135327944,73505060,-20223187,135327944,73505060,-20223187,-17.93780529,120.0348051,65.19840094
A064550,바이오니아,25810291,0,25810291,222535306,286422981,-10947518,149963804,40376054,-35166306,-1362.491651,5810.23298,1564.339356
A281820,케이씨텍,20861556,571495,20290061,0,0,0,460690508,315968011,40298354,1986.113004,22705.23031,15572.55106
A090460,비에이치,34464379,3082168,31382211,639518796,1576928429,76767113,374841803,296121950,6169450,196.5906736,11944.40389,9435.981104
A001680,대상,34648025,0,34648025,1320211284,4162382900,74307196,1330339879,3441021376,97881800,2825.032596,38395.83581,99313.63695
A074600,원익QnC,26288000,0,26288000,422144867,800381082,37367731,374732165,289184749,18570724,706.4335058,14254.87542,11000.63713
A383310,에코프로에이치엔,15304932,58856,15246076,108455084,220954604,30394500,108607453,220776259,30505534,2000.877734,7123.633189,14480.85783
A456040,OCI,8952495,0,8952495,1150669211,0,0,1060738472,1782126048,91893322,10264.54882,118485.2348,199064.7354
A039130,하나투어,16039185,549253,15489932,114076519,511971569,60400555,123787244,417081073,43712193,2821.974493,7991.464649,26925.94603
A241710,코스메카코리아,10680000,0,10680000,180130390,480374819,26635193,168006071,271500884,20369096,1907.218727,15730.90552,25421.43109
A098460,고영,68654755,2861487,65793268,305074048,214978627,16730215,307596358,196705453,20169820,306.5635834,4675.195006,2989.750456
A000400,롯데손해보험,310336320,1226290,309110030,0,0,0,1093629989,1751561270,286090280,925.5289451,3537.995804,5666.465336
A003540,대신증권,50773400,13239133,37534267,3248608905,686267159,136720506,3103939851,1093406561,710207643,18921.58019,82696.16271,29130.88888
A047920,HLB제약,31779994,581,31779413,0,0,0,125144057,137007817,-21742708,-684.1758846,3937.897059,4311.212954
A183300,코미코,10460684,79878,10380806,221025830,362159176,37903866,235732930,129914293,39927127,3846.245369,22708.53824,12514.85607
A365340,성일하이텍,12135097,0,12135097,299198647,199492139,6761688,320058403,176759602,24632202,2029.831488,26374.60607,14565.9818
A023590,다우기술,44866617,1715768,43150849,2611445587,9427335118,201494615,712283902,295716440,94934790,2200.067721,16506.83401,6853.085092
A285130,SK케미칼,17253783,30857,17222926,2113966731,1765282667,20103481,1128388784,1247409124,34683786,2013.814958,65516.67144,72427.2475
A009450,경동나비엔,14568592,115660,14452932,607788068,1238292877,83616502,472999232,1085134113,76234364,5274.664269,32726.87037,75080.55203
A086450,동국제약,44460000,491680,43968320,555989630,747013469,50824102,548795801,634603232,50085555,1139.128241,12481.61861,14433.19263
A005180,빙그레,9851241,1009440,8841801,638167688,1401673523,95839070,639136069,1207170618,83345443,9426.297086,72285.7333,136529.9466
A003030,세아제강지주,4141657,101196,4040461,1883403059,3754678049,215539411,698784592,25324112,6866497,1699.43405,172946.7484,6267.629362
A049770,동원F&B,19295620,0,19295620,1004175057,4399107265,124534903,797334747,2016666823,77070019,3994.171682,41322.05894,104514.2277
A008730,율촌화학,24800000,0,24800000,321632211,424290318,3005419,317011144,403488100,6119189,246.7414919,12782.70742,16269.68145
A105630,한세실업,40000000,617161,39382839,649757506,1709674635,106114371,657535747,1660019350,106167616,2695.783714,16695.99662,42150.82996
A009520,포스코엠텍,41642703,3144,41639559,0,0,0,115787684,342104108,4751690,114.1148013,2780.713504,8215.843688
A007340,DN오토모티브,9994005,1375880,8618125,1212554562,3220051579,274149428,679791869,702920616,43761526,5077.847676,78879.3234,81563.05647
A119860,커넥트웨이브,45301394,5529082,39772312,575519155,447454720,1841073,573989367,202012831,12156333,305.6481353,14431.88334,5079.232784
A036540,SFA반도체,164460303,495304,163964999,472961962,442448841,6551897,357612286,423027792,20950496,127.7741965,2181.028196,2579.988379
A089590,제주항공,80640985,69874,80571111,357936092,1855032504,133313830,351972838,1816261971,118985574,1476.777129,4368.474428,22542.34736
A214320,이노션,40000000,0,40000000,910630356,2120737753,106878581,732231158,677142481,104702281,2617.557025,18305.77895,16928.56203
A100090,SK오션플랜트,59195568,0,59195568,698770849,833217665,41112326,700999146,811592906,41112326,694.5169611,11842.08835,13710.36605
A003530,한화투자증권,214547775,677387,213870388,1666113025,284479059,57950700,1663101844,289538504,32777040,153.2565602,7776.213713,1353.803613
A006650,대한유화,6500000,323900,6176100,1812494839,2634476549,-18063140,1717214163,2612504997,-28009110,-4535.080391,278041.8327,423002.3797
A069260,TKG휴켐스,40878588,2507711,38370877,833286002,1038946031,120044299,833886690,1038946031,120128241,3130.713979,21732.28123,27076.42129
A192400,쿠쿠홀딩스,35562185,4483800,31078385,1078483609,788349458,121939412,595127235,49690577,36591279,1177.386759,19149.23298,1598.878996
A271940,일진하이솔루스,36313190,0,36313190,0,0,0,316425810,63424222,-1272006,-35.02875952,8713.798209,1746.589104
